1
1
2
6
6
3
5
9
6
4
6
7
5
5
4
6
6
7
5
3
4
3
6
3
2
1
9
6
6
5
3
2
2
1
1
0
1
1
1
0
6
8
7
6
4
2
1
6
4
7
5
2
3
3
3
2
1
1
1
2
1
3
5
4
4
3
2
1
1
0
0
9
9
4
4
4
6
4
6
4
4
8
6
6
10
9
10
8
12
8
7
5
5
6
3
3
4
4
3
1
6
8
5
17
16
12
7
7
11
8
5
4
3
3
3
2
4
4
5
8
11
7
7
4
5
5
4
4
4
3
4
2
2
1
4
6
10
9
9
7
6
7
8
5
4
4
4
3
5
5
6
4
7
5
4
6
5
4
7
14
11
15
12
13
16
14
18
14
14
16
14
16
10
10
5
11
13
8
4
9
8
9
9
6
4
4
5
5
4
4
4
3
3
3
2
5
5
6
1
5
5
7
7
8
5
5
4
4
1
0
3
3
3
4
3
2
2
3
2
3
1
0
0
0
1
1
2
1
3
1
1
2
2
3
2
1
2
2
2
3
4
5
4
3
3
2
3
4
2
1
6
4
6
5
5
1
0
0
0
6
4
4
3
3
4
2
4
4
5
4
8
3
3
3
3
2
2
5
6
7
14
21
17
10
8
9
7
6
5
1
1
2
3
5
4
2
7
8
5
3
3
4
3
5
6
6
4
2
3
6
8
7
8
9
9
12
7
6
3
5
2
3
2
2
1
7
7
5
6
3
3
8
4
2
2
2
1
7
9
9
8
7
4
15
14
6
2
1
2
2
0
4
6
7
7
5
5
3
2
3
2
1
3
4
2
3
5
4
6
4
8
7
6
5
8
9
18
13
7
12
5
4
7
6
7
9
7
9
7
9
8
6
5
1
5
2
1
3
10
6
3
3
4
5
4
3
3
0
5
6
13
8
4
4
10
5
5
5
8
5
3
2
1
1
1
6
4
4
7
4
1
5
5
5
9
10
8
19
14
18
10
12
16
14
18
25
29
35
41
43
38
28
22
24
18
12
8
5
4
4
6
1
0
1
2
0
1
1
2
5
15
17
8
4
2
1
2
6
14
11
12
11
10
5
2
2
4
4
5
3
6
2
3
5
3
1
3
8
7
6
6
9
18
15
21
28
20
28
38
35
35
46
41
44
42
44
43
48
43
49
45
41
44
47
46
43
48
50
48
51
54
55
56
51
56
55
57
58
56
53
53
53
52
49
47
52
54
56
55
52
51
51
37
42
42
36
38
45
47
48
52
57
58
63
56
58
54
53
50
57
50
49
48
48
49
51
54
50
54
56
58
63
61
59
52
53
54
53
57
60
59
63
69
62
58
54
51
57
60
64
62
61
62
65
64
61
63
67
66
67
62
67
61
58
58
51
49
45
46
43
49
51
54
49
50
55
57
60
57
56
59
59
56
58
62
58
55
59
61
58
56
58
58
57
56
60
61
58
54
58
50
61
59
57
56
55
60
64
62
60
51
49
47
49
46
54
51
47
47
52
53
57
53
48
49
49
53
51
53
55
48
54
47
44
41
41
44
45
47
41
45
42
38
38
35
37
33
40
39
32
41
43
41
45
50
37
40
42
40
31
34
38
39
37
41
43
29
31
34
40
45
47
45
49
52
51
52
54
51
55
55
56
55
60
58
57
66
67
63
54
53
54
57
54
51
58
59
48
49
54
43
47
50
48
43
45
48
48
55
56
55
51
55
57
57
58
62
